id,baseMean,baseMean1_M0,baseMean2_M2,FC_2over1,log2FC_2over1,pval,padj,X8533M0_S1,X8534M0_S4,X8535M0_S7,X8536M0_S10,X8533M2_S3,X8534M2_S6,X8535M2_S9,X8536M2_S12
Agpat3,2458.515193,1666.438087,3250.5923,1.950622904,0.963934902,4.85E-28,6.19E-26,1523.019857,1687.376647,1637.952781,1817.403061,3006.797204,3073.480198,3378.246099,3543.845698
Rhbdf2,4979.566747,3442.303615,6516.829879,1.893159526,0.920795984,1.68E-27,2.13E-25,3218.894564,3709.708584,3571.30514,3269.306173,6029.925256,6765.147861,6818.301739,6453.944662
St6galnac4,2516.897484,1711.755768,3322.0392,1.940720318,0.956592223,2.00E-27,2.52E-25,1686.388769,1751.427659,1815.949962,1593.256683,3100.939737,3495.531773,3521.117334,3170.567955
Xdh,18393.52486,10696.88841,26090.16131,2.439042113,1.286314668,2.11E-27,2.63E-25,11908.0127,10903.37219,10963.86891,9012.299844,29161.12969,25879.66855,26715.90781,22603.9392
Rbms1,8228.533792,5742.387154,10714.68043,1.865893076,0.899866316,2.72E-27,3.37E-25,5110.811964,5890.593025,5632.474622,6335.669003,10599.68062,10182.63603,11164.22181,10912.18326
Ncf1,17808.70038,23116.13176,12501.269,0.54080281,-0.886825448,3.25E-27,4.01E-25,24240.78457,21841.39492,22970.15747,23412.1901,13037.78008,11846.19698,12776.33625,12344.7627
Jag1,14121.06432,18344.35578,9897.772859,0.539554126,-0.890160401,3.31E-27,4.05E-25,17891.53085,18427.79101,18712.42704,18345.67423,9570.837236,9235.843937,10171.21606,10613.19421
Gm8221,78.501961,20.0486492,136.9552728,6.831147146,2.772127869,3.65E-27,4.44E-25,23.18784558,13.65021557,16.09548976,27.26104591,169.0723029,132.4687423,111.4598293,134.8202168
Rnf180,219.8657398,113.228937,326.5025426,2.883560964,1.527851524,4.74E-27,5.72E-25,108.561277,132.3020893,90.89217746,121.160204,291.0733396,303.9592846,359.7112672,351.266279
Tlr2,30817.40905,44704.77518,16930.04291,0.378707707,-1.400843313,5.71E-27,6.85E-25,45094.03569,50218.09305,45895.81565,37611.15634,17833.2854,18392.61738,16594.34204,14899.92681
Upp1,1723.53065,743.2890682,2703.772232,3.637578364,1.862978328,6.20E-27,7.39E-25,810.5206023,726.6114747,877.6775886,558.346607,3104.782289,2758.22513,2750.01797,2202.06354
Etv6,2333.082296,1597.90847,3068.256122,1.920170135,0.941234145,8.11E-27,9.60E-25,1488.238089,1621.225602,1524.33756,1757.832627,3089.41208,2867.075414,2902.008646,3414.528347
C1galt1,2048.519253,2705.20028,1391.838226,0.514504688,-0.958743872,8.62E-27,1.01E-24,2997.556038,2685.942417,2537.406621,2599.896045,1488.028393,1467.42506,1255.442986,1356.456467
1190002H23Rik,383.7424534,224.1753179,543.309589,2.423592366,1.277147066,9.33E-27,1.09E-24,186.5567576,231.003648,219.6560955,259.4847703,514.9020133,520.6329638,565.4053158,572.298063
Snx8,3343.070751,2311.099531,4375.041971,1.893056492,0.920717464,1.09E-26,1.26E-24,2258.706958,2474.889084,2271.357643,2239.444438,4376.667113,4521.394358,4323.628105,4278.478307
Ryr2,197.1617897,98.77275511,295.5508242,2.992230234,1.581221186,1.38E-26,1.59E-24,101.1833262,121.8019235,84.26462286,87.84114794,280.5063207,299.8517267,340.4591149,261.3861345
C030046E11Rik,9584.843462,6607.992853,12561.69407,1.900984815,0.926747008,1.59E-26,1.82E-24,6920.517912,6718.006091,6781.88195,6011.565458,13982.08732,12159.39827,12654.74371,11450.54698
Rapgef5,189.9884704,284.9369427,95.03999807,0.333547476,-1.58403597,1.99E-26,2.26E-24,250.8503294,297.1546927,318.1226211,273.6201275,90.29997994,100.6351685,109.4332869,79.79155686
F630028O10Rik,5575.975257,8033.164381,3118.786134,0.388238804,-1.364983773,2.49E-26,2.82E-24,9040.097797,7999.026321,7556.359045,7537.17436,4089.436326,2857.833409,2583.841497,2944.033305
Pde12,1812.768132,1235.594126,2389.942139,1.934245306,0.951770773,4.14E-26,4.65E-24,1182.580125,1193.868854,1226.097602,1339.829923,2511.107953,2300.232424,2275.80706,2472.621118
2410066E13Rik,602.964047,909.2465574,296.6815365,0.326293824,-1.615756413,5.92E-26,6.61E-24,997.0773599,821.1129671,800.0405204,1018.755382,294.9158919,268.0181529,262.4372344,361.3548667
Fyn,1674.389275,1142.395154,2206.383395,1.931366206,0.949621739,9.80E-26,1.09E-23,1091.936728,1137.167958,1048.100421,1292.37551,2395.831383,1995.24625,2204.878078,2229.57787
Cbl,5777.320669,4062.51366,7492.127678,1.844209843,0.883002822,9.98E-26,1.10E-23,3554.064331,4776.525431,4186.720924,3732.743953,7305.652632,7967.635436,7519.485392,7175.737251
Ssh2,1664.088595,2222.973941,1105.203249,0.497173281,-1.008179328,1.06E-25,1.16E-23,2345.134382,2433.938437,2091.466875,2021.356071,1205.600796,1109.040633,1125.744276,980.4272906
St3gal4,1261.017176,722.4395732,1799.594778,2.490996957,1.316723259,1.11E-25,1.21E-23,778.9008129,717.1613255,678.8509504,714.8452039,2093.230386,1803.217918,1607.048084,1694.882725
Hnrpll,3963.806529,2773.898569,5153.714489,1.857931846,0.893697581,1.28E-25,1.38E-23,2670.818214,2574.640659,2826.178643,3023.956759,5281.588188,4920.854364,5240.638519,5171.776886
Peg10,273.981416,13.97576361,533.9870683,38.20807814,5.255805787,1.45E-25,1.56E-23,16.86388769,15.75024873,14.20190273,9.087015304,621.5328407,704.4461798,388.0828601,421.8863926
Atf3,22250.8758,15857.43539,28644.3162,1.806364995,0.853089434,1.90E-25,2.03E-23,14434.43387,15751.29875,15558.65784,17685.35112,26752.81001,30579.74167,27033.06169,30211.65143
Plk3,2257.083594,1365.414627,3148.752561,2.306077947,1.205441278,2.34E-25,2.48E-23,1212.091928,1461.623082,1288.585974,1499.357525,2667.691961,3349.713467,3208.016541,3369.588275
Hemk1,355.4727806,162.3115793,548.633982,3.38012842,1.757078059,2.56E-25,2.69E-23,140.1810665,184.8029184,134.4446792,189.817653,486.0828707,535.0094164,516.7682994,656.6753415
Agap1,3651.29566,4741.533329,2561.057991,0.540132867,-0.888613756,2.56E-25,2.69E-23,4805.154,4584.372397,4805.923883,4770.683034,2361.248412,2411.136487,2902.008646,2569.838417
Usp18,899.2054165,311.2581299,1487.152703,4.777875853,2.256369368,2.67E-25,2.79E-23,360.4655995,296.1046761,321.9097952,266.5524489,1798.314494,1584.49046,1243.283732,1322.522126
Gyk,2294.417526,1477.948281,3110.886771,2.104868493,1.0737301,4.18E-25,4.34E-23,1387.054763,1512.023878,1522.443973,1490.27051,3566.849208,3074.507088,2836.14602,2966.044769
Fbxl5,5330.455854,6895.920639,3764.991069,0.545973666,-0.873096729,6.18E-25,6.38E-23,6951.083709,6907.009076,6641.756509,7083.833263,4079.829945,3598.22072,3391.418624,3990.494987
Slc25a37,4005.664385,6038.077032,1973.251738,0.326801352,-1.613514143,6.74E-25,6.92E-23,5755.855668,7004.660618,6329.314649,5062.477193,1903.024045,2162.629234,2089.365164,1737.988509
Cass4,224.0445794,119.4614884,328.6276705,2.750908891,1.459908359,7.99E-25,8.15E-23,109.61527,111.3017577,129.7107116,127.2182143,326.6169487,344.0079741,348.5652843,295.3204748
Aff1,4531.21326,3202.532539,5859.893981,1.829768757,0.871661334,1.10E-24,1.12E-22,2863.698929,3536.455848,3259.810073,3150.165305,5470.833891,6048.379007,6141.436594,5778.926434
Fndc3a,8998.700574,6435.901278,11561.49987,1.796407274,0.845114469,1.74E-24,1.76E-22,6092.079429,6331.599989,6258.305136,7061.620559,12059.85051,11037.00808,11363.83623,11785.30466
Ttn,287.6907159,164.5146424,410.8667894,2.497448151,1.320454727,1.88E-24,1.89E-22,146.5050243,186.9029516,174.2100068,150.4405867,386.17651,379.9491057,421.5208089,455.8207328
Ncaph,364.920275,217.2736812,512.5668688,2.359084017,1.2382268,2.29E-24,2.28E-22,182.3407857,224.7035485,264.1553908,197.8949999,529.3115845,548.3589796,497.5161471,475.0807638
Klraq1,2812.171449,1982.502658,3641.84024,1.836991353,0.877344836,4.01E-24,3.98E-22,2122.741863,1997.131539,1936.192739,1873.944489,3783.953415,3525.311567,3517.06425,3741.031729
Ier3,3118.237467,1576.024429,4660.450504,2.957092808,1.564179523,4.71E-24,4.65E-22,1450.294342,1865.879466,1561.262507,1426.661403,4743.630861,5470.240233,4005.460956,4422.469967
Clip2,2207.403122,1548.011651,2866.794593,1.851920553,0.889022209,7.98E-24,7.83E-22,1555.69364,1477.373331,1478.891471,1680.088163,2674.416427,2698.66554,3041.840068,3052.256336
6430571L13Rik,24.3739976,1.268529053,47.47946614,37.42875737,5.226075247,8.23E-24,8.03E-22,2.107985962,0,0.946793515,2.019336734,39.38616146,48.26380532,43.57066054,58.69723723
Rgl1,3400.213514,1119.105752,5681.321276,5.076661671,2.343880116,1.08E-23,1.04E-21,924.3518442,1624.375652,984.6652559,943.0302548,5364.203064,7094.779382,5469.637804,4796.664855
Mafb,2855.843458,1452.054001,4259.632915,2.933522383,1.552634,1.14E-23,1.10E-21,1582.043464,1674.776448,1414.509512,1136.886581,4404.525617,4609.706853,4574.919357,3449.379831
Myc,240.507345,65.2708744,415.7438155,6.36951503,2.671183531,1.46E-23,1.40E-21,36.88975433,59.85094517,79.53065528,84.81214283,328.5382249,375.8415478,504.6090453,453.9864442
Acss1,444.5962838,260.9796362,628.2129315,2.407133908,1.267316401,2.09E-23,1.99E-21,249.7963365,296.1046761,254.6874556,243.3300765,558.1307271,729.0915272,622.1485016,603.4809702
Tex9,96.6315819,39.03767377,154.22549,3.950683408,1.982102239,2.67E-23,2.53E-21,42.15971923,28.35044771,33.13777303,52.50275509,165.2297505,147.8720844,157.0570322,146.7430931
Btg1,13879.71893,17677.86221,10081.57566,0.570293825,-0.810222683,4.81E-23,4.54E-21,17292.86284,16944.11758,18789.11731,17685.35112,10616.97211,9351.882448,10543.08658,9814.361493
Mrc1,3326.481802,1890.851051,4762.112553,2.518502211,1.332565998,4.87E-23,4.57E-21,1652.660994,1960.380958,2226.858348,1723.503903,4763.804261,4895.182127,5353.111619,4036.352204
Zfp703,299.4257069,176.298813,422.5526007,2.396797764,1.261108183,5.58E-23,5.22E-21,134.9111016,211.053333,170.4228327,188.8079846,371.7669387,410.75579,461.0383848,446.6492895
Clec4d,60213.35954,76543.66691,43883.05217,0.57330742,-0.802619145,5.68E-23,5.28E-21,79566.98412,77097.46753,76984.72752,72525.48848,45527.52074,45710.95809,40438.63934,43855.09051
Pld1,2003.649091,2596.541436,1410.756746,0.543321484,-0.880122,9.12E-23,8.43E-21,2487.423435,2530.539962,2542.140588,2826.061759,1435.193298,1309.28408,1328.398511,1570.151096
Trim13,796.2697706,1057.98596,534.5535809,0.505255836,-0.984914014,1.03E-22,9.44E-21,962.2955915,1044.766499,1101.120858,1123.760893,504.3349943,557.6009849,507.6488588,568.6294856
6430531B16Rik,61.67573629,19.10708691,104.2443857,5.455796907,2.447789941,1.05E-22,9.63E-21,15.80989471,30.45048088,17.04228327,13.12568877,111.4340178,110.9040633,89.16786343,105.4715981
9430076C15Rik,112.5488865,49.69739966,175.4003733,3.529367221,1.819409546,1.13E-22,1.03E-20,38.99774029,52.5008291,56.80761092,50.48341835,174.8361314,155.0603107,186.4418963,185.263155
Olfm1,1897.279941,864.240618,2930.319264,3.390628956,1.761552916,1.78E-22,1.61E-20,781.0087988,680.4107451,1027.270964,968.271964,2555.297305,2589.815256,3424.856573,3151.307924
Bcl2a1b,10090.18745,7188.385578,12991.98933,1.807358438,0.853882652,1.81E-22,1.63E-20,6744.501085,7605.270103,7421.914366,6981.856758,12306.7345,14656.79348,12184.58588,12819.84347
Dip2b,5110.225537,3695.878032,6524.573043,1.765364816,0.81996635,2.07E-22,1.86E-20,3438.125104,3769.559529,3523.01867,4052.808825,6484.30707,6335.90806,6725.080791,6552.99625
AI504432,1702.867473,2208.450514,1197.284431,0.542137767,-0.883268581,2.08E-22,1.86E-20,2252.383,2061.18255,2402.961942,2117.274566,1274.766738,1038.185259,1197.686529,1278.499198
Daam1,1947.558916,2517.664709,1377.453122,0.547115395,-0.870082943,2.14E-22,1.90E-20,2513.773259,2568.340559,2451.248411,2537.296606,1306.467795,1362.682333,1472.283018,1368.379343
Cyth1,3811.999803,2738.745446,4885.25416,1.783756197,0.834918442,2.37E-22,2.09E-20,2711.92394,2747.893395,3047.728326,2447.436122,5056.798877,4923.935032,5026.838301,4533.444432
Mina,1282.396563,893.0907004,1671.702425,1.871817078,0.904439455,3.07E-22,2.70E-20,945.4317038,867.3136967,854.9545443,904.6628569,1674.392181,1660.480281,1612.11444,1739.822797
Fgf2,145.2054926,46.48190212,243.929083,5.247829195,2.391720764,3.81E-22,3.33E-20,43.21371222,36.75058037,46.39288225,59.57043366,268.9786637,187.9207739,228.9992856,289.8176088
Fam53b,2231.464963,1591.445562,2871.484363,1.804324591,0.851458898,4.48E-22,3.90E-20,1674.794847,1542.474359,1514.869624,1633.643418,2791.614273,2744.875566,2996.242865,2953.204748
Nrp1,10336.12904,13117.43398,7554.824106,0.575937651,-0.796015457,5.79E-22,5.01E-20,13056.86505,11932.38844,13115.93057,14364.55186,7824.397198,7175.903651,7433.357342,7785.638232
Hk2,6349.526015,4627.721485,8071.330546,1.744126256,0.802504479,6.38E-22,5.50E-20,4750.346365,5053.729809,4417.738542,4289.071223,8188.479032,8079.566388,8191.284181,7825.992582
Med15,2016.694178,1435.849734,2597.538622,1.80906021,0.855240425,6.75E-22,5.79E-20,1364.92091,1556.124574,1363.382662,1458.97079,2464.036687,2491.233866,2754.071055,2680.812882
A430084P05Rik,721.2727252,382.288966,1060.256484,2.77344255,1.471677841,1.01E-21,8.59E-20,337.2777539,288.75456,418.4827337,484.6408162,1012.512541,943.7114274,1055.828565,1228.973404
Tlr13,15515.90559,19620.9537,11410.85747,0.581564874,-0.781987961,1.15E-21,9.73E-20,18777.93895,18779.54657,20792.53239,20133.79691,12816.83332,10938.42669,11113.55825,10774.61161
Prdx6,46585.39074,58807.48988,34363.29161,0.584335289,-0.775131676,1.20E-21,1.01E-19,53708.32033,63850.45833,59426.44178,58244.73909,31622.28446,38113.00286,32682.04849,35035.83061
Map3k12,512.5345683,312.0292367,713.0398998,2.285170157,1.192301595,1.34E-21,1.13E-19,262.4442522,324.4551238,305.8143054,355.4032652,660.9190021,636.6714744,802.5107709,752.058352
Cav1,11915.27037,17084.80151,6745.739236,0.394838607,-1.340665032,1.36E-21,1.14E-19,16666.79101,17167.77111,19989.65149,14514.99245,6566.921945,6824.70745,7262.114514,6329.213033
Cln5,16246.84367,11966.91203,20526.7753,1.715294241,0.778456077,1.58E-21,1.32E-19,12016.57397,11200.52688,11714.67616,12935.87112,22437.62374,19986.34985,18563.12793,21119.99967
Wipi1,1694.958946,1110.173832,2279.74406,2.053501887,1.038086273,1.62E-21,1.35E-19,1152.014328,1031.116283,1080.291401,1177.273316,2603.329209,2047.617613,2143.068536,2324.960881
Ncoa3,5971.395404,4360.6904,7582.100409,1.738738529,0.798040996,1.69E-21,1.40E-19,4271.833551,4467.820556,4503.896752,4199.210739,7507.38663,7540.449414,7608.653256,7671.912335
Tmcc1,3753.956839,4786.414517,2721.499161,0.568588272,-0.814543753,1.76E-21,1.45E-19,4788.290112,4762.875216,4658.224095,4936.268647,2682.101532,2733.579782,2634.505056,2835.810274
Camk2d,4288.397613,3115.494566,5461.30066,1.752948222,0.809783383,1.83E-21,1.50E-19,3282.134142,3075.498568,3194.48132,2909.864234,5586.110461,5477.428459,5768.552801,5013.110917
Gpsm2,2096.958516,2693.675547,1500.241485,0.556949588,-0.844381347,1.98E-21,1.61E-19,2764.623589,2613.491272,2753.275542,2643.311785,1601.383687,1537.253544,1371.969171,1490.359539
Fyb,5305.854934,7017.618964,3594.090905,0.512152473,-0.965354716,2.20E-21,1.78E-19,7149.234389,7719.72191,6946.624021,6254.895534,3739.764063,3878.561547,3804.833263,2953.204748
Pldn,1545.747536,1094.266175,1997.228897,1.82517649,0.868035976,2.43E-21,1.96E-19,1113.016588,1023.766167,1112.48238,1127.799566,2249.814394,1904.879976,1939.40103,1894.820189
Pim1,2147.478294,1086.461707,3208.49488,2.953159655,1.562259354,2.50E-21,2.01E-19,912.7579214,1403.87217,1189.172655,840.0440814,2826.197245,3734.79702,3284.011879,2988.973377
Creb5,279.6087052,166.7338084,392.4836021,2.353953322,1.235085712,2.57E-21,2.06E-19,145.4510314,208.9532998,159.0613106,153.4695918,345.8297104,397.4062268,438.7464189,387.9520523
Gng12,10730.03685,7194.169314,14265.90438,1.982981461,0.98767119,2.73E-21,2.17E-19,7093.372761,7651.470833,6637.022542,7394.81112,16406.73784,14076.60092,13240.41445,13339.8643
Pde4b,3163.371086,2291.497279,4035.244894,1.760964297,0.816365659,3.59E-21,2.84E-19,2184.927449,2366.737376,2400.121561,2214.202729,4104.806535,4053.132757,4072.336854,3910.70343
Igf1,10914.42311,4741.103372,17087.74285,3.604170065,1.849667087,3.76E-21,2.97E-19,3409.667293,6397.751034,4936.581389,4220.413774,14377.87021,20486.44502,16211.32553,17275.33063
Dhrs9,892.3249501,510.0405849,1274.609315,2.499035083,1.321371155,5.79E-21,4.55E-19,434.2451081,493.5077935,551.0338259,561.3756121,1102.812521,1235.348038,1272.668596,1487.608106
Tnip3,4229.052073,2756.594372,5701.509773,2.068316554,1.048457006,6.69E-21,5.23E-19,2743.543729,2959.996744,2829.965817,2492.871198,5762.867869,6542.312845,5331.832925,5169.025453
Vav3,2253.209879,1619.96523,2886.454528,1.781800298,0.83333565,7.88E-21,6.11E-19,1563.071591,1638.025868,1788.49295,1490.27051,2927.064243,3062.184414,3002.322492,2554.246964
Mctp1,3219.558227,4102.13027,2336.986184,0.569700626,-0.811724103,7.88E-21,6.11E-19,4202.270015,4053.064006,3860.077162,4293.109897,2484.210086,2314.608876,2021.475995,2527.649778
Sestd1,2844.180238,2059.026822,3629.333654,1.762645156,0.81774207,8.34E-21,6.44E-19,1845.541709,2086.382948,2205.082097,2099.100535,3641.778978,3711.178562,3814.965975,3349.411099
Zyx,8057.99957,3995.910746,12120.08839,3.033122901,1.600803957,9.29E-21,7.14E-19,3031.283813,4519.271369,3476.625788,4956.462014,9979.108422,12671.81612,11938.36099,13891.06805
Tlr4,13119.64829,8156.706535,18082.59005,2.216898447,1.148542684,1.32E-20,1.01E-18,7965.024956,7553.81929,8998.325569,8109.656324,21208.00699,16678.73885,16824.3546,17619.25976
Fam102b,7013.223746,9229.331939,4797.115554,0.51976845,-0.944059031,1.60E-20,1.22E-18,10135.1965,9070.043235,9555.986949,8156.101069,5530.393452,4425.893637,4700.564982,4531.610143
Fmnl2,4610.462113,2504.863583,6716.060644,2.681208146,1.422883222,2.68E-20,2.04E-18,2735.111785,2669.142151,2630.192385,1985.00801,7704.317437,6128.476386,7228.676565,5802.772187
Auh,979.2804217,684.386515,1274.174328,1.861775912,0.896679437,2.71E-20,2.05E-18,632.3957885,637.3600652,718.6162781,749.1739284,1325.680557,1181.949786,1256.456257,1332.610714
Tsku,2780.310801,3533.386756,2027.234846,0.573737036,-0.801538444,4.43E-20,3.33E-18,3758.53897,3231.951039,3517.337909,3625.719106,2027.906996,1815.540592,2009.316741,2256.175056
Dab2,3894.150427,2864.885977,4923.414877,1.718537812,0.781181594,5.50E-20,4.12E-18,2478.991491,3155.299829,2744.754401,3080.498188,4822.403184,5118.017143,4982.254369,4770.984813
Ncoa7,1391.450754,1788.001879,994.8996286,0.556430975,-0.845725362,6.35E-20,4.74E-18,1664.254917,1890.029847,1653.101478,1944.621275,954.874256,993.0021222,1046.709124,985.0130122
5430435G22Rik,3789.115612,4783.004449,2795.226776,0.584408149,-0.7749518,7.22E-20,5.36E-18,4536.38579,4619.022944,5000.963348,4975.645713,2662.88877,2782.870477,2941.526222,2793.621634
Rnd3,531.3644401,771.5864715,291.1424087,0.377329592,-1.406102846,7.44E-20,5.50E-18,838.9784128,840.0132655,792.4661723,614.8880355,298.7584443,286.5021635,325.2600473,254.0489799
Arhgap12,5161.88674,3437.449631,6886.323849,2.003323565,1.002395455,8.81E-20,6.49E-18,3544.578395,3514.4055,3363.95736,3326.85727,7931.988664,6991.063545,6202.232864,6420.010322
Lonrf1,318.1075702,436.1666355,200.0485048,0.458651553,-1.124529569,9.13E-20,6.70E-18,401.5713257,451.5071302,470.5563771,421.0317091,187.3244265,201.2703371,249.2647091,162.3345467
Snx5,17773.34095,11376.11977,24170.56214,2.124675427,1.087242467,9.42E-20,6.88E-18,12137.78317,10918.07242,11605.79491,10842.82859,28327.29583,23645.15705,22118.69649,22591.09918
Adam8,26667.45477,19518.47617,33816.43337,1.732534501,0.792884082,1.18E-19,8.62E-18,20042.73052,20434.3727,20969.58278,16627.21867,36964.39285,33792.87884,33722.67799,30785.78378
Hck,6786.717261,8605.917731,4967.516791,0.577221041,-0.792804205,1.37E-19,9.91E-18,9499.638736,8256.280384,8937.730784,7730.021018,5267.178617,5010.193748,4972.121657,4620.573143
1810033B17Rik,5606.863008,7758.377702,3455.348313,0.445369953,-1.166923865,1.39E-19,1.00E-17,8893.592773,8020.026653,7530.79562,6589.095764,3620.64494,3648.538304,3336.70198,3215.508027
Tmem144,150.4388562,80.03700453,220.8407079,2.759232547,1.464267052,1.64E-19,1.18E-17,67.45555078,87.1513763,76.69027474,88.8508163,227.671226,204.3510055,213.800218,237.5403819
Rars,4394.816617,3232.664487,5556.968747,1.719005721,0.781574346,1.74E-19,1.24E-17,3319.023897,3332.752631,3150.928819,3127.952601,6209.564578,5597.574528,4960.975674,5459.760207
Map3k5,3256.526617,4242.068368,2270.984865,0.535348483,-0.901449781,1.78E-19,1.27E-17,4630.191165,4084.564504,3839.247704,4414.270101,2516.871781,1891.530413,2280.873416,2394.66385
